"","packet","WiFiArrivalTimes","LTEArrivalTimes","WiFiDelayPackets","LTEDelayPackets","WiFiSentTimes","LTESentTimes","InterArrivals","InterArrivalRevs","feedbackreceivedWiFi"
"1106",1106,11.2297090785675,11.2412399343567,0.0072910785675,0.0188069343567,11.222418,11.222433,-0.0106201520081033,0.0214788553466896,11.237000157135
"1107",1107,11.2398849667511,11.2494590286102,0.0073139667511,0.0168750286102,11.232571,11.232584,-0.00135496760560194,0.019749950042705,11.2471989335022
"1108",1108,11.2499930514069,11.2594920577393,0.00727105140686,0.0167560577393,11.242722,11.242736,0.000534022796658817,0.0196070909882007,11.2572641028137
"1109",1109,11.2601592842407,11.2796182662506,0.00730228424072,0.0267412662506,11.252857,11.252877,0.000667226501418483,0.0296252148437368,11.2674615684814
"1110",1110,11.2703161384735,11.2804080918121,0.00730013847351,0.0173780918121,11.263016,11.26303,-0.00930212777708661,0.0202488075713809,11.277616276947
"1111",1111,11.2807249152832,11.2899928940125,0.0075569152832,0.0168108940125,11.273168,11.273182,0.000316823471097294,0.0196767555389865,11.2882818305664
"1112",1112,11.2906300062866,11.3009031114197,0.00730800628662,0.0175681114197,11.283322,11.283335,0.00063711227412,0.020178196136504,11.2979380125732
"1113",1113,11.3011951393585,11.31950013591,0.00772213935852,0.02601313591,11.293473,11.293487,0.000292027938817441,0.0288701296233818,11.308917278717
"1114",1114,11.3111221117554,11.3206430989227,0.00749111175537,0.0169970989227,11.303631,11.303646,-0.00837802415462718,0.0194479595641806,11.3186132235107
"1115",1115,11.3211752471161,11.3400581703033,0.00738024711609,0.0262491703033,11.313795,11.313809,0.000532148193389759,0.0289360585479272,11.3285554942322
"1116",1116,11.331236118103,11.3446502422485,0.00728511810303,0.0206842422485,11.323951,11.323966,-0.00882205220026933,0.0234749951324087,11.3385212362061
"1117",1117,11.3414672131653,11.3596632524261,0.00735521316528,0.0255372524261,11.334112,11.334126,-0.0031830290832211,0.0284271343230671,11.3488224263306
"1118",1118,11.3516069543762,11.3614019308167,0.00733995437622,0.0171189308167,11.344267,11.344283,-0.0080562980498744,0.0199347176514202,11.3589469087524
"1119",1119,11.3616271021118,11.3795459532166,0.00720310211182,0.0251059532166,11.354424,11.35444,0.000225171295124227,0.0279389988403747,11.3688302042236
"1120",1120,11.3719889895325,11.3970421855469,0.00740098953247,0.0324401855469,11.364588,11.364602,-0.00755696368412906,0.0354150834350762,11.3793899790649
"1121",1121,11.381926068161,11.4059080958252,0.00717806816101,0.0311450958252,11.374748,11.374763,-0.0151161173858902,0.0339191062927338,11.389104136322
"1122",1122,11.3920941743927,11.4093951371918,0.0071861743927,0.0244691371918,11.384908,11.384926,-0.013813921432499,0.0274690690307935,11.3992803487854
"1123",1123,11.4020791096649,11.4121980969543,0.00703310966492,0.0171360969543,11.395046,11.395062,-0.00731602752687976,0.0201039225615993,11.4091122193298
"1124",1124,11.4123019131928,11.4213501626434,0.00709891319275,0.0161311626434,11.405203,11.405219,0.000103816238448573,0.0192710529784819,11.4194008263855
"1125",1125,11.4223931096649,11.439544921875,0.00703310966492,0.024169921875,11.41536,11.415375,0.00104294702151719,0.0272430086822464,11.4294262193298
"1126",1126,11.4325710904999,11.4429759416656,0.00705409049988,0.0174429416656,11.425517,11.425533,-0.00697383137511842,0.0205828320006809,11.4396251809998
"1127",1127,11.4427430645447,11.4531421473389,0.00707006454468,0.0174541473389,11.435673,11.435688,-0.00023287712092035,0.0205710568390192,11.4498131290894
"1128",1128,11.4528921967316,11.4633210818481,0.00706219673157,0.0174760818481,11.44583,11.445845,-0.000249950607328131,0.0205780173034178,11.4599543934631
"1129",1129,11.4630790713348,11.4803782206421,0.00707507133484,0.0243902206421,11.456004,11.455988,-0.000242010513257895,0.0274860239105283,11.4701541426697
"1130",1130,11.4731852418518,11.482279262085,0.00702524185181,0.016134262085,11.46616,11.466145,-0.00719297879028602,0.0192001907501567,11.4802104837036
"1131",1131,11.4835153337402,11.4946950397034,0.00719833374023,0.0183930397034,11.476317,11.476302,0.00123607165523509,0.0215097978515839,11.4907136674805
"1132",1132,11.4940991029968,11.5045101011353,0.00762510299683,0.0180521011353,11.486474,11.486458,-0.000595936706565325,0.0209947673950666,11.5017242059937
"1133",1133,11.503951039032,11.5194620953217,0.00729703903198,0.0228230953217,11.496654,11.496639,-0.000559062103318908,0.0253629923248706,11.511248078064
"1134",1134,11.5140079631348,11.52476314505,0.00720596313477,0.01797914505,11.506802,11.506784,-0.00545413218693191,0.020812106018024,11.5212139262695
"1135",1135,11.5242082434998,11.5344701305847,0.00727224349976,0.0175471305847,11.516936,11.516923,-0.000554901550243514,0.0204621674499297,11.5314804869995
"1136",1136,11.5343371496429,11.5433272193756,0.00723814964294,0.0162432193756,11.527099,11.527084,-0.000132980941758731,0.0191189758758412,11.5415752992859
"1137",1137,11.545191139801,11.5630231083069,0.00793313980103,0.0257821083069,11.537258,11.537241,0.00186392042543027,0.0286859586639618,11.5531242796021
"1138",1138,11.5545340861206,11.5632709553223,0.00712108612061,0.0158729553223,11.547413,11.547398,-0.00848902218629277,0.0180798155212685,11.5616551722412
"1139",1139,11.5646400577545,11.5747030574188,0.00706505775452,0.0171420574188,11.557575,11.557561,0.00136910243221955,0.0201689712981903,11.571705115509
"1140",1140,11.5750700865631,11.5849709615936,0.00733208656311,0.0172469615936,11.567738,11.567724,0.000367029144308972,0.0203309038390778,11.5824021731262
"1141",1141,11.5851219902954,11.5992740606842,0.00722599029541,0.0213930606842,11.577896,11.577881,0.000151028701814937,0.0242039741210895,11.5923479805908
"1142",1142,11.5951201504059,11.60526607341,0.00706315040588,0.01722407341,11.588057,11.588042,-0.00415391027831902,0.0201440831145892,11.6021833008118
"1143",1143,11.6053731336517,11.6154131988068,0.00715613365173,0.0172111988068,11.598217,11.598202,0.000107060241726131,0.0202930484009212,11.6125292673035
"1144",1144,11.6155452929993,11.6259522843475,0.00716829299927,0.0175902843475,11.608377,11.608362,0.00013209419246607,0.020579150695772,11.6227135859985
"1145",1145,11.6262331517334,11.6399381872864,0.0076961517334,0.0214161872864,11.618537,11.618522,0.000280867385903605,0.0243928942871321,11.6339293034668
"1146",1146,11.6360560278626,11.6464479988403,0.00735902786255,0.0177659988403,11.628697,11.628682,-0.00388215942384562,0.0202148471068941,11.6434150557251
"1147",1147,11.6467340651092,11.6554721727295,0.00787806510925,0.0166301727295,11.638856,11.638842,0.000286066268948559,0.019416144866943,11.6546121302185
"1148",1148,11.6563199531708,11.6667310439606,0.00730395317078,0.0177290439606,11.649016,11.649002,0.000847780441286972,0.0199969788513563,11.6636239063416
"1149",1149,11.6670222164612,11.6795870880432,0.00784921646118,0.0204300880432,11.659173,11.659157,0.000291172500579862,0.0232671348724178,11.6748714329224
"1150",1150,11.6769942499695,11.6869030922546,0.00766324996948,0.0175890922546,11.669331,11.669314,-0.00259283807372057,0.019880875793417,11.684657499939
"1151",1151,11.6871831517334,11.6973101933441,0.0076961517334,0.0178391933441,11.679487,11.679471,0.000280059478802386,0.0203159433746194,11.6948793034668
"1152",1152,11.6970392211609,11.707253285553,0.00739622116089,0.017626285553,11.689643,11.689627,-0.000270972183205487,0.0200701338195994,11.7044354423218
"1153",1153,11.7075579484711,11.7181110440826,0.00775694847107,0.0183260440826,11.699801,11.699785,0.000304662918068743,0.0210718229217051,11.7153148969421
"1154",1154,11.7173529827423,11.7373829784546,0.00739598274231,0.0274419784546,11.709957,11.709941,-0.000758061340286886,0.029825029983531,11.7247489654846
"1155",1155,11.7274351193085,11.7388310245972,0.00732111930847,0.0187330245972,11.720114,11.720098,-0.00994785914612883,0.0214780418548877,11.7347562386169
"1156",1156,11.7376581612549,11.7485381287384,0.00738716125488,0.0182831287384,11.730271,11.730255,-0.00117286334231892,0.0211030094299272,11.7450453225098
"1157",1157,11.7482011146088,11.7684261367188,0.00777411460876,0.0280151367188,11.740427,11.740411,-0.000337014129643265,0.0307679754639203,11.7559752292175
"1158",1158,11.7578791316834,11.7694111739807,0.00729513168335,0.0188431739807,11.750584,11.750568,-0.0105470050354484,0.0212100593719455,11.7651742633667
"1159",1159,11.7681711229248,11.77857091539,0.0074291229248,0.01784491539,11.760742,11.760726,-0.00124005105590186,0.0206917837066456,11.7756002458496
"1160",1160,11.7782741149292,11.7990059741974,0.0073881149292,0.0281059741974,11.770886,11.7709,-0.00029680046080216,0.0308348512725978,11.7856622298584
"1161",1161,11.7883310717773,11.800653000412,0.00728607177734,0.019593000412,11.781045,11.78106,-0.0106749024200585,0.0223788854828069,11.7956171435547
"1162",1162,11.798668978363,11.8093901646576,0.00746297836304,0.0181691646576,11.791206,11.791221,-0.0019840220489602,0.021059092880261,11.8061319567261
"1163",1163,11.8090151437378,11.8193160444031,0.00765514373779,0.0179400444031,11.80136,11.801376,-0.000375020919808122,0.0206470660400537,11.8166702874756
"1164",1164,11.8189082143707,11.8394150991516,0.00739121437073,0.0278820991516,11.811517,11.811533,-0.000407830032365553,0.0303999554138059,11.8262994287415
"1165",1165,11.8289960853577,11.8400932589569,0.00729608535767,0.0184142589569,11.8217,11.821679,-0.0104190137939284,0.0211850445861721,11.8362921707153
"1166",1166,11.8410652023621,11.8494851206207,0.00920820236206,0.0176451206207,11.831857,11.83184,0.000971943405156495,0.0204890352630294,11.8502734047241
"1167",1167,11.8499532923584,11.8594609688263,0.0079402923584,0.0174629688263,11.842013,11.841998,0.00046817173770286,0.0183957664642431,11.8578935847168
"1168",1168,11.8597259887695,11.8798971746063,0.00757598876953,0.0277621746063,11.85215,11.852135,0.00026501994322814,0.0299438822478955,11.8673019775391
"1169",1169,11.8696151520538,11.881359148468,0.00731015205383,0.019070148468,11.862305,11.862289,-0.0102820225524685,0.0216331596984656,11.8769253041077
"1170",1170,11.8804232268677,11.8895341748199,0.00796222686768,0.0170881748199,11.872461,11.872446,-0.000935921600316192,0.019919022766075,11.8883854537354
"1171",1171,11.8900702698975,11.8999881776733,0.00746726989746,0.0173711776733,11.882603,11.882617,0.000536095077558585,0.0195649508056235,11.8975375397949
"1172",1172,11.9003570430908,11.9194893057861,0.00761604309082,0.0267353057861,11.892741,11.892754,0.000368865417517128,0.0294190358886421,11.9079730861816
"1173",1173,11.9101960921478,11.9206549716797,0.00730109214783,0.0177459716797,11.902895,11.902909,-0.00929321363827285,0.0202979285888798,11.9174971842957
"1174",1174,11.9203981137238,11.9294769801941,0.00735211372375,0.0164179801941,11.913046,11.913059,-0.000256857955950096,0.019280888046266,11.9277502274475
"1175",1175,11.9304790649872,11.9395500636444,0.00728106498718,0.0163390636444,11.923198,11.923211,0.0010020847930825,0.0191519499206514,11.9377601299744
"1176",1176,11.9408641920319,11.9595032130127,0.00751519203186,0.0261402130127,11.933349,11.933363,0.00131412838745781,0.0290241480255204,11.9483793840637
"1177",1177,11.9508091452637,11.9606881444855,0.00730514526367,0.0171711444855,11.943504,11.943517,-0.00869406774903325,0.0198239524536401,11.9581142905273
"1178",1178,11.9609820797729,11.9715012328796,0.00732707977295,0.0178332328796,11.953655,11.953668,0.0002939352874467,0.0206920876159327,11.9683091595459
"1179",1179,11.9712141420898,11.9813840583038,0.00740814208984,0.0175640583038,11.963806,11.96382,-0.000287090789761635,0.0204019785308507,11.9786222841797
"1180",1180,11.981673178894,11.9996381905518,0.00771617889404,0.0256671905518,11.973957,11.973971,0.000289120590240444,0.0284240484619609,11.9893893577881
"1181",1181,11.9914081847992,12.0004810908051,0.00729918479919,0.0163590908051,11.984109,11.984122,-0.0082300057526048,0.0188079119110611,11.9987073695984
"1182",1182,12.001562237915,12.0120931198578,0.00730323791504,0.0178201198578,11.994259,11.994273,0.00108114710994123,0.0206849350586058,12.0088654758301
"1183",1183,12.0118031217194,12.0220023170929,0.00739312171936,0.0175793170929,12.00441,12.004423,-0.000289998138439884,0.0204400791778632,12.0191962434387
"1184",1184,12.0222969676361,12.0394958940735,0.00773596763611,0.0249218940735,12.014561,12.014574,0.000294650543207098,0.0276927723541434,12.0300329352722
"1185",1185,12.0320161915894,12.0425939956665,0.00730419158936,0.0178689956665,12.024712,12.024725,-0.00747970248414198,0.0202970280303933,12.0393203831787
"1186",1186,12.0423121241302,12.056192025528,0.00746512413025,0.021332025528,12.034847,12.03486,-0.00028187153625403,0.0241758339386404,12.0497772482605
"1187",1187,12.0523102514954,12.0623271029816,0.00731325149536,0.0173161029816,12.044997,12.045011,-0.00388177403264045,0.0200149788513517,12.0596235029907
"1188",1188,12.0626512711029,12.0795280940399,0.00750327110291,0.0243670940399,12.055148,12.055161,0.00032416812131153,0.0272178425445357,12.0701545422058
"1189",1189,12.0726680414429,12.0824181025391,0.00736904144287,0.0171051025391,12.065299,12.065313,-0.00686005259702505,0.0197668314361898,12.0800370828857
"1190",1190,12.0831150974121,12.0959829582672,0.00765609741211,0.0205099582672,12.075459,12.075473,0.00069699487300845,0.0233149168243294,12.0907711948242
"1191",1191,12.0927541855621,12.1030599947815,0.00712418556213,0.0174469947815,12.08563,12.085613,-0.00322877270506972,0.0199448973693901,12.0998783711243
"1192",1192,12.1029620150452,12.1192862244568,0.00717401504517,0.0235152244568,12.095788,12.095771,-9.79797363331869e-05,0.0265320388946666,12.1101360300903
"1193",1193,12.1129870769196,12.1232702826996,0.00704407691956,0.0173432826996,12.105943,12.105927,-0.00629914753723604,0.0203082676544319,12.1200311538391
"1194",1194,12.123179078125,12.1334362962799,0.007080078125,0.0173532962799,12.116099,12.116083,-9.12045746019885e-05,0.0204492193603407,12.13025915625
"1195",1195,12.1333412770081,12.1437580435181,0.00708627700806,0.0175180435181,12.126255,12.12624,-9.50192718427445e-05,0.0205789653931046,12.1404275540161
"1196",1196,12.1436339371796,12.1596211153717,0.00722193717957,0.0232241153717,12.136412,12.136397,-0.000124106338532215,0.0262798383636422,12.1508558743591
"1197",1197,12.154002129715,12.1639060578613,0.00743412971497,0.0173530578613,12.146568,12.146553,-0.00561898565673147,0.0202721206817262,12.1614362594299
"1198",1198,12.1642091976166,12.1758611644592,0.00748419761658,0.0191521644592,12.156725,12.156709,0.000303139755285287,0.021859034744228,12.1716933952332
"1199",1199,12.1742752143707,12.1840401444855,0.00739121437073,0.0171711444855,12.166884,12.166869,-0.00158595008846696,0.0198309468689164,12.1816664287415
"1200",1200,12.1842401416473,12.1994131203918,0.00719714164734,0.0223851203918,12.177043,12.177028,0.000199997161839605,0.025137906021067,12.1914372832947
"1201",1201,12.1944941712189,12.2044600881958,0.00728917121887,0.0172700881958,12.187205,12.18719,-0.00491894917293045,0.0202199465484636,12.2017833424377
"1202",1202,12.2046031033173,12.2145871401062,0.00723910331726,0.0172381401062,12.197364,12.197349,0.0001430151214592,0.020092968887333,12.2118422066345
"1203",1203,12.2147479112244,12.2251021182098,0.00723791122437,0.0175731182098,12.20751,12.207529,0.000160771118167702,0.0204990148925397,12.2219858224487
"1204",1204,12.225211119751,12.2396840552216,0.00753211975098,0.0220210552216,12.217679,12.217663,0.000109001541176212,0.0249361439972322,12.232743239502
"1205",1205,12.234927999054,12.2456951945496,0.00709199905396,0.0178751945496,12.227836,12.22782,-0.00475605616763808,0.0204840747986239,12.2420199981079
"1206",1206,12.2454102223663,12.2555861916962,0.00743222236633,0.0175921916962,12.237978,12.237994,-0.000284972183273169,0.0206581926422373,12.2528424447327
"1207",1207,12.2558620930328,12.2660081673889,0.00772309303284,0.0178551673889,12.248139,12.248153,0.000275901336641127,0.0205979450225744,12.2635851860657
"1208",1208,12.2657320562286,12.2799211809387,0.00741505622864,0.0216221809387,12.258317,12.258299,-0.000276111160264492,0.024059087905858,12.2731471124573
"1209",1209,12.2758321668396,12.2842731585846,0.0073561668396,0.0158121585846,12.268476,12.268461,-0.00408901409910101,0.0185411023559645,12.2831883336792
"1210",1210,12.2859910278626,12.2963529580994,0.00735902786255,0.0177359580994,12.278632,12.278617,0.00171786927795026,0.0205207912597984,12.2933500557251
"1211",1211,12.297287092392,12.3063589860229,0.00849509239197,0.0175809860229,12.288792,12.288778,0.000934134292572608,0.0203679581603478,12.3057821847839
"1212",1212,12.307013170578,12.3268109929199,0.008061170578,0.0278739929199,12.298952,12.298937,0.000654184555099135,0.0295239005279324,12.315074341156
"1213",1213,12.3163470965271,12.3297240681152,0.0072340965271,0.0206260681152,12.309113,12.309098,-0.0104638963927997,0.0227108975372001,12.3235811930542
"1214",1214,12.3265902119598,12.3363090809631,0.00731921195984,0.0170540809631,12.319271,12.319255,-0.00313385615535822,0.0199619844359944,12.3339094239197
"1215",1215,12.3367051971741,12.3457222545319,0.00727319717407,0.0163042545319,12.329432,12.329418,0.000396116210970021,0.0191320425720551,12.3439783943481
"1216",1216,12.3468150761566,12.3597020975647,0.00721907615662,0.0201210975647,12.339596,12.339581,0.00109282162472368,0.0229969003906358,12.3540341523132
"1217",1217,12.3570230977325,12.3678821307068,0.00727009773254,0.0181441307068,12.349753,12.349738,-0.00267899983216324,0.0210670545501817,12.3642931954651
"1218",1218,12.3675998997345,12.3778039968719,0.0076858997345,0.0179049968719,12.359914,12.359899,-0.000282230972297626,0.0207808991393588,12.375285799469
"1219",1219,12.3775131365051,12.3876790866699,0.00743913650513,0.0176200866699,12.370074,12.370059,-0.000290860366765955,0.0200791869353942,12.3849522730103
"1220",1220,12.3893650010681,12.3981800715637,0.00913000106812,0.0179600715637,12.380235,12.38022,0.0016859143982213,0.0206669350585678,12.3984950021362
"1221",1221,12.3978749987335,12.408284135849,0.00747799873352,0.017902135849,12.390397,12.390382,-0.000305072830180109,0.0189191347808837,12.405352997467
"1222",1222,12.4079811161346,12.4184250623627,0.00742411613464,0.0178830623627,12.400557,12.400542,-0.000303019714364083,0.0205500636291802,12.4154052322693
"1223",1223,12.41813214888,12.4388572805176,0.00741314888,0.0281562805176,12.410719,12.410701,-0.000292913482700996,0.0308761643829634,12.42554529776
"1224",1224,12.4281883046112,12.4401712427673,0.00731730461121,0.0193152427673,12.420871,12.420856,-0.0106689759063947,0.022039093887301,12.4355056092224
"1225",1225,12.4385692259827,12.4488920092468,0.00754022598267,0.0178790092468,12.431029,12.431013,-0.0016020167846289,0.0207037046355918,12.4461094519653
"1226",1226,12.4486151229248,12.4586670626831,0.0074291229248,0.0174970626831,12.441186,12.44117,-0.000276886321998404,0.0200978367004279,12.4560442458496
"1227",1227,12.4589871301575,12.4795431235809,0.00764513015747,0.0282161235809,12.451342,12.451327,0.000320067474367747,0.0309280006560986,12.4666322603149
"1228",1228,12.4688291532593,12.4807511081696,0.00734615325928,0.0192511081696,12.461483,12.4615,-0.0107139703216195,0.0217639780121335,12.4761753065186
"1229",1229,12.4792560430908,12.4894932396698,0.00761604309082,0.0178382396698,12.47164,12.471655,-0.00149506507877994,0.0206640864105179,12.4868720861816
"1230",1230,12.4901621610565,12.499454074295,0.00837016105652,0.017646074295,12.481792,12.481808,0.000668921386720811,0.0201980312041794,12.498532322113
"1231",1231,12.4997459768372,12.5198732529144,0.00781297683716,0.0279252529144,12.491933,12.491948,0.000291902542162603,0.029711091857882,12.5075589536743
"1232",1232,12.5094560618133,12.5213040143127,0.00738406181335,0.0192170143127,12.502072,12.502087,-0.0104171911010535,0.0215580374755397,12.5168401236267
"1233",1233,12.520364100708,12.5300650939026,0.00815010070801,0.0178360939026,12.512214,12.512229,-0.000939913604693032,0.0206090320892507,12.528514201416
"1234",1234,12.5297820957642,12.5399851521606,0.00740909576416,0.0175981521606,12.522373,12.522387,-0.000282998138436241,0.0196210514525923,12.5371911915283
"1235",1235,12.540304260376,12.5595041808319,0.00777626037598,0.0269591808319,12.532528,12.532545,0.000319108215377284,0.0297220850677373,12.548080520752
"1236",1236,12.550026338562,12.5611133052826,0.00734233856201,0.0184133052826,12.542684,12.5427,-0.00947784226988801,0.0208090449066241,12.557368677124
"1237",1237,12.5601990278626,12.5695181208191,0.00735902786255,0.0166621208191,12.55284,12.552856,-0.000914277420049459,0.0194917822570879,12.5675580557251
"1238",1238,12.5703260334473,12.5795070357208,0.00732803344727,0.0164940357208,12.562998,12.563013,0.000807912628170371,0.0193080078582444,12.5776540668945
"1239",1239,12.5804870402374,12.5975390013885,0.00733304023743,0.0243690013885,12.573154,12.57317,0.000980004516634381,0.0272129679412281,12.5878200804749
"1240",1240,12.5906841340942,12.6006521097717,0.00736713409424,0.0173211097717,12.583317,12.583331,-0.00685486729425655,0.0201650695342686,12.5980512681885
"1241",1241,12.6009311037598,12.6108192092133,0.00745010375977,0.0173242092133,12.593481,12.593495,0.000278993988064968,0.0201350751190557,12.6083812075195
"1242",1242,12.6111240586395,12.6207861896057,0.00748705863953,0.0171341896057,12.603637,12.603652,0.000304849426232323,0.019855085845931,12.6186111172791
"1243",1243,12.6209792139282,12.6393132975464,0.00718021392822,0.0255002975464,12.613799,12.613813,0.000193024322523883,0.0281892389068705,12.6281594278564
"1244",1244,12.6310591120758,12.6411871592712,0.00710511207581,0.0172171592712,12.623954,12.62397,-0.00825418547059265,0.0202079453429782,12.6381642241516
"1245",1245,12.6413210162506,12.6513379140625,0.00721001625061,0.0172119140625,12.634111,12.634126,0.000133856979408264,0.0202788019866951,12.6485310325012
"1246",1246,12.6517241105499,12.661499013504,0.00745511054993,0.017215013504,12.644269,12.644284,0.000386196487429658,0.0201779972533913,12.6591792210999
"1247",1247,12.6616270026703,12.6796511884613,0.00720000267029,0.0252091884613,12.654427,12.654442,0.000127989166289311,0.0279270779113716,12.6688270053406
"1248",1248,12.6716731639862,12.6821871589508,0.00707316398621,0.0176031589508,12.6646,12.664584,-0.00797802447509355,0.02056015628051,12.6787463279724
"1249",1249,12.6824701257782,12.6995041999512,0.0077121257782,0.0247611999512,12.674758,12.674743,0.000282966827398923,0.02783103596499,12.6901822515564
"1250",1250,12.6922162311249,12.7033012385864,0.00729823112488,0.0183992385864,12.684918,12.684902,-0.00728796882631677,0.020831112808203,12.6995144622498
"1251",1251,12.7025772643127,12.7195161168213,0.00749826431274,0.0244541168213,12.695079,12.695062,-0.000723974273659778,0.0272998856964168,12.7100755286255
"1252",1252,12.7125781273041,12.7285679336853,0.00736212730408,0.0233359336853,12.705216,12.705232,-0.00693798951721902,0.0259906693725611,12.7199402546082
"1253",1253,12.7229699696045,12.7332241402283,0.00759696960449,0.0178351402283,12.715373,12.715389,-0.00559796408081148,0.020646012924221,12.730566939209
"1254",1254,12.7329440302734,12.7431052176514,0.00743103027344,0.0175762176514,12.725513,12.725529,-0.00028010995486305,0.0201352480469108,12.7403750605469
"1255",1255,12.7433942320099,12.7601671970978,0.00772023200989,0.0244781970978,12.735674,12.735689,0.000289014358491713,0.0272231668243617,12.7511144640198
"1256",1256,12.7531701927948,12.7641660836182,0.0073401927948,0.0183200836182,12.74583,12.745846,-0.00699700430300254,0.0207718516083073,12.7605103855896
"1257",1257,12.7634431105499,12.7738772408752,0.00745511054993,0.0178742408752,12.755988,12.756003,-0.000722973068267407,0.0207070480804017,12.7708982210999
"1258",1258,12.7735920043182,12.7837400323486,0.00744700431824,0.0175800323486,12.766145,12.76616,-0.000285236556957003,0.0202969217986677,12.7810390086365
"1259",1259,12.7840779756317,12.7994950542603,0.00777697563171,0.0231790542603,12.776301,12.776316,0.000337943283113873,0.0259030499420589,12.7918549512634
"1260",1260,12.793798139679,12.8066021043549,0.00733613967896,0.0201261043549,12.786462,12.786476,-0.00569691458134081,0.0225241287231857,12.8011342793579
"1261",1261,12.8040290957642,12.8142531329956,0.00740909576416,0.0176191329956,12.79662,12.796634,-0.00257300859074228,0.0204549933166369,12.8114381915283
"1262",1262,12.81454220047,12.8243831453705,0.00776720046997,0.0175931453705,12.806775,12.80679,0.00028906747437496,0.0203540496063415,12.8223094009399
"1263",1263,12.8246722128448,12.8395040665131,0.00774121284485,0.0225560665131,12.816931,12.816948,0.000289067474348315,0.0249618660431317,12.8324134256897
"1264",1264,12.8345423026428,12.8449621278534,0.00745630264282,0.0178611278534,12.827086,12.827101,-0.00496176387028235,0.0202899150085525,12.8419986052856
"1265",1265,12.8446740302734,12.8551501222687,0.00743103027344,0.0178921222687,12.837243,12.837258,-0.000288097579959512,0.0206078196258765,12.8521050605469
"1266",1266,12.8548421093445,12.8653100963135,0.00741910934448,0.0179080963135,12.847423,12.847402,-0.000308012924218559,0.020636066040062,12.862261218689
"1267",1267,12.8649890494385,12.8800000493164,0.00741004943848,0.0224380493164,12.857579,12.857562,-0.00032104687502077,0.0251579399719208,12.872399098877
"1268",1268,12.8750652255402,12.8853331262054,0.00732922554016,0.0176141262054,12.867736,12.867719,-0.00493482377624055,0.0203440767669196,12.8823944510803
"1269",1269,12.8856322128448,12.8957550555725,0.00774121284485,0.0178780555725,12.877891,12.877877,0.000299086639447665,0.0206898300323388,12.8933734256897
"1270",1270,12.8954761229248,12.9056473182983,0.0074291229248,0.0176153182983,12.888047,12.888032,-0.000278932647699293,0.0200151054534548,12.9029052458496
"1271",1271,12.9059342919159,12.9194932763214,0.00772929191589,0.0213062763214,12.898205,12.898187,0.000286973617583897,0.0240171533966009,12.9136635838318
"1272",1272,12.9156749204254,12.9272630374146,0.00731492042542,0.0189180374146,12.90836,12.908345,-0.00381835589597834,0.0213287454987103,12.9229898408508
"1273",1273,12.9269400899811,12.9365380807648,0.00842308998108,0.0180370807648,12.918517,12.918501,-0.000322947433515353,0.0208631603393776,12.9353631799622
"1274",1274,12.9361829931488,12.9466681394653,0.0075089931488,0.0180101394653,12.928674,12.928658,-0.000355087615998784,0.0197280494842165,12.9436919862976
"1275",1275,12.9460741101074,12.9592822350159,0.00724411010742,0.0204682350159,12.93883,12.938814,-0.000594029357875669,0.023099241867099,12.9533182202148
"1276",1276,12.9562070761566,12.9663121369324,0.00721907615662,0.0173411369324,12.948988,12.948971,-0.00307515885928034,0.0202380268249769,12.9634261523132
"1277",1277,12.9662212171021,12.9764503018646,0.00707721710205,0.0173223018646,12.959144,12.959128,-9.0919830347147e-05,0.0202432257079792,12.9732984342041
"1278",1278,12.9763612893829,12.9868819600677,0.00706028938293,0.0175969600677,12.969301,12.969285,-8.90124816681492e-05,0.0206607429656458,12.9834215787659
"1279",1279,12.9866951033173,12.999671962204,0.00723910331726,0.020231962204,12.979456,12.97944,-0.000186856750438835,0.0233106728210668,12.9939342066345
"1280",1280,12.9967099595184,13.0075231697998,0.00709795951843,0.0179271697998,12.989612,12.989596,-0.00296200268556568,0.0208280664825384,13.0038079190369
"1281",1281,13.0072271636658,13.0173081904907,0.00745916366577,0.0175561904907,12.999768,12.999752,-0.000296006134025362,0.0205982309722685,13.0146863273315
"1282",1282,13.0176351257782,13.0275721941071,0.0077121257782,0.0176641941071,13.009923,13.009908,0.000326935287500163,0.0203450304413302,13.0253472515564
"1283",1283,13.0278612671661,13.0379492081299,0.00778126716614,0.0178852081299,13.02008,13.020064,0.000289073059036582,0.0203140823516978,13.0356425343323
"1284",1284,13.0376682223663,13.0481271426392,0.00743222236633,0.0179071426392,13.030236,13.03022,-0.000280985763566832,0.0202658754730596,13.0451004447327
"1285",1285,13.0478409116669,13.0582609697113,0.00744891166687,0.0178849697113,13.040392,13.040376,-0.000286230972331936,0.0205927473449705,13.0552898233337
"1286",1286,13.0579790765991,13.0684229765015,0.00743007659912,0.0178899765015,13.050549,13.050533,-0.000281893112179077,0.0205820648346347,13.0654091531982
"1287",1287,13.0681301161346,13.0790780329132,0.00742411613464,0.0183880329132,13.060706,13.06069,-0.000292860366858605,0.0210989563140771,13.0755542322693
"1288",1288,13.0783450913849,13.0887681562195,0.00747609138489,0.0179171562195,13.070869,13.070851,-0.000732941528308828,0.0206380400848545,13.0858211827698
"1289",1289,13.0884761568756,13.099106115921,0.00745415687561,0.018098115921,13.081022,13.081008,-0.000291999343890126,0.020761024536105,13.0959303137512
